#Individual density(m^(-2))		Individual velocity(m/s)
0.832	1.589
0.977	1.077
1.091	1.219
0.731	1.367
1.477	1.363
0.803	1.389
0.496	1.241
1.054	1.251
0.832	1.565
0.971	1.089
1.260	1.254
0.760	1.365
1.423	1.363
0.812	1.372
0.504	1.225
1.056	1.264
0.829	1.524
0.961	1.096
0.516	1.365
1.367	1.348
0.810	1.352
0.516	1.208
0.878	1.283
1.051	1.274
0.828	1.491
0.955	1.102
0.560	1.444
1.336	1.337
0.810	1.348
0.535	1.196
0.883	1.286
1.038	1.288
0.827	1.479
0.948	1.112
0.607	1.455
1.337	1.330
0.806	1.354
0.557	1.200
0.884	1.300
1.020	1.297
1.695	1.001
0.822	1.487
0.936	1.120
0.658	1.437
1.353	1.329
0.801	1.359
0.582	1.202
0.883	1.308
1.009	1.318
1.691	1.014
0.819	1.493
0.923	1.138
0.717	1.400
1.386	1.337
0.793	1.369
0.608	1.193
0.883	1.312
1.001	1.336
1.672	1.031
0.817	1.491
0.915	1.152
0.787	1.358
1.434	1.343
0.783	1.377
0.635	1.180
0.882	1.328
0.995	1.357
1.631	1.053
0.816	1.489
0.910	1.168
1.499	1.356
0.481	1.366
0.536	1.168
0.880	1.335
0.985	1.379
1.586	1.077
0.813	1.475
0.905	1.180
1.571	1.356
0.497	1.345
0.576	1.082
0.876	1.339
0.978	1.388
1.544	1.110
0.807	1.444
0.903	1.203
1.644	1.338
0.516	1.318
0.623	1.130
0.868	1.340
0.976	1.390
1.495	1.137
0.798	1.420
0.898	1.219
1.682	1.321
0.541	1.348
0.674	1.183
0.859	1.345
0.979	1.381
1.453	1.166
0.789	1.410
0.891	1.227
0.746	1.158
1.687	1.309
0.573	1.388
0.727	1.231
0.855	1.341
0.989	1.375
1.416	1.202
0.782	1.428
0.885	1.236
0.763	1.178
1.680	1.307
0.609	1.403
0.784	1.260
0.852	1.349
0.996	1.374
1.394	1.244
0.779	1.444
0.879	1.248
0.775	1.194
1.676	1.313
0.527	1.386
0.854	1.342
0.996	1.392
1.380	1.282
0.475	1.442
0.871	1.261
0.781	1.197
0.717	1.320
0.860	1.332
0.762	1.398
1.365	1.315
0.370	1.433
0.995	1.557
0.867	1.272
0.782	1.198
0.781	1.329
0.870	1.329
0.721	1.396
1.352	1.338
0.391	1.417
1.024	1.556
0.862	1.288
0.781	1.209
0.883	1.335
0.883	1.312
0.670	1.378
1.349	1.349
0.414	1.402
1.044	1.562
0.854	1.297
0.777	1.220
0.972	1.326
0.894	1.300
0.641	1.353
1.353	1.352
0.443	1.386
1.056	1.576
0.847	1.307
0.770	1.222
1.047	1.310
0.904	1.290
0.631	1.332
1.360	1.345
0.475	1.387
1.066	1.584
0.835	1.299
0.761	1.229
1.091	1.296
0.912	1.286
0.640	1.313
1.367	1.346
0.510	1.403
1.075	1.593
0.825	1.293
0.753	1.227
1.110	1.289
0.919	1.289
0.660	1.298
1.361	1.349
0.548	1.423
1.088	1.585
0.820	1.287
0.745	1.228
1.117	1.289
0.929	1.298
0.685	1.282
1.357	1.357
0.591	1.425
1.109	1.570
0.820	1.283
0.736	1.238
1.130	1.296
0.942	1.295
0.710	1.278
1.347	1.360
0.637	1.382
0.955	1.270
1.138	1.565
0.824	1.288
0.726	1.243
1.155	1.303
0.957	1.301
0.733	1.272
1.335	1.367
0.684	1.337
0.953	1.301
1.168	1.566
0.827	1.300
0.719	1.246
1.191	1.317
0.977	1.317
0.758	1.275
1.316	1.367
0.738	1.330
0.945	1.326
1.191	1.577
0.828	1.302
0.714	1.261
1.233	1.323
0.992	1.320
0.786	1.281
1.288	1.366
0.803	1.356
0.935	1.340
1.209	1.597
0.831	1.295
0.714	1.263
1.270	1.224
1.001	1.322
0.821	1.171
1.264	1.364
0.884	1.403
0.921	1.348
1.211	1.619
0.834	1.281
0.715	1.251
0.662	1.232
1.005	1.322
0.862	1.212
1.238	1.361
0.904	1.341
1.214	1.618
0.688	1.266
0.717	1.243
0.740	1.276
1.006	1.332
0.912	1.277
1.216	1.373
0.885	1.334
1.216	1.600
0.685	1.258
0.716	1.234
0.820	1.203
0.828	1.347
1.005	1.339
0.977	1.343
1.204	1.384
0.866	1.328
1.215	1.573
0.686	1.253
0.717	1.225
0.840	1.182
0.672	1.130
1.009	1.354
1.051	1.388
1.202	1.400
0.848	1.317
1.210	1.561
0.688	1.247
0.721	1.222
0.858	1.160
0.734	1.125
0.437	1.372
1.197	1.403
0.828	1.319
1.204	1.564
0.505	1.240
0.725	1.209
0.872	1.144
0.799	1.123
0.457	1.382
1.207	1.398
0.814	1.321
1.195	1.570
0.530	1.243
0.726	1.200
0.894	1.132
0.855	1.111
0.478	1.389
1.218	1.375
0.803	1.311
1.179	1.586
0.556	1.235
0.726	1.206
0.916	1.130
0.898	1.108
0.503	1.381
1.235	1.353
0.794	1.298
1.158	1.608
0.584	1.232
0.722	1.199
0.939	1.137
0.931	1.121
0.531	1.367
1.254	1.335
0.785	1.284
1.135	1.620
0.616	1.232
0.720	1.190
0.954	1.159
0.948	1.131
0.564	1.357
1.272	1.331
0.777	1.271
1.114	1.603
0.651	1.149
0.717	1.184
0.966	1.182
0.960	1.146
0.603	1.347
1.281	1.343
0.770	1.262
1.101	1.592
0.693	1.175
0.712	1.178
0.968	1.205
0.968	1.144
0.311	1.273
0.647	1.438
1.277	1.338
0.765	1.256
1.099	1.601
0.744	1.223
0.705	1.191
0.967	1.219
0.964	1.153
0.338	1.282
0.700	1.452
1.266	1.335
0.763	1.260
1.102	1.614
0.804	1.263
0.696	1.217
0.968	1.231
0.953	1.154
0.365	1.288
0.759	1.418
1.246	1.325
0.767	1.245
1.110	1.626
0.873	1.303
0.690	1.224
0.966	1.243
0.937	1.155
0.388	1.299
0.582	1.354
1.224	1.307
0.774	1.223
0.807	1.639
0.604	1.246
0.965	1.253
0.918	1.151
0.411	1.314
1.197	1.288
0.779	1.202
0.782	1.658
0.613	1.265
0.961	1.260
0.908	1.158
0.432	1.336
0.709	1.274
0.780	1.189
0.493	1.655
0.618	1.266
0.957	1.269
0.904	1.172
0.449	1.367
0.752	1.272
0.779	1.171
0.521	1.614
0.620	1.254
0.951	1.281
0.903	1.184
0.463	1.403
0.799	1.283
0.773	1.152
0.552	1.568
0.621	1.244
0.951	1.284
0.906	1.191
0.472	1.451
0.851	1.286
0.771	1.133
0.591	1.572
0.618	1.240
0.944	1.294
0.912	1.190
0.480	1.481
0.908	1.311
0.771	1.139
0.642	1.624
0.612	1.246
0.930	1.314
0.922	1.200
0.487	1.509
0.968	1.264
0.767	1.156
0.703	1.655
0.609	1.250
0.924	1.334
0.931	1.192
0.492	1.519
1.031	1.219
0.764	1.173
0.767	1.639
0.612	1.239
0.930	1.351
0.938	1.184
0.497	1.526
0.617	1.011
1.107	1.207
0.761	1.208
0.837	1.586
0.618	1.245
0.938	1.360
0.941	1.180
0.503	1.530
0.613	1.027
0.825	1.218
0.754	1.240
0.434	1.249
0.944	1.376
0.936	1.186
0.511	1.532
0.609	1.044
0.516	1.259
0.371	1.237
0.945	1.392
0.925	1.197
0.516	1.547
0.603	1.055
0.520	1.262
0.399	1.225
0.940	1.417
0.914	1.201
0.519	1.569
0.600	1.069
0.524	1.271
0.431	1.186
0.940	1.448
0.905	1.196
0.521	1.583
0.595	1.086
0.531	1.292
0.466	1.225
0.940	1.465
0.893	1.196
0.524	1.584
0.589	1.096
0.542	1.320
0.506	1.277
0.937	1.463
0.880	1.194
0.526	1.577
0.587	1.105
0.559	1.330
0.547	1.298
0.944	1.439
0.859	1.186
0.530	1.565
0.584	1.114
0.581	1.338
0.593	1.278
0.952	1.417
0.836	1.181
0.533	1.564
0.222	0.982
0.579	1.132
0.488	1.334
0.457	1.395
0.812	1.176
0.536	1.571
0.225	0.982
0.578	1.139
0.530	1.316
0.469	1.381
0.797	1.178
0.537	1.594
0.229	0.988
0.577	1.149
0.574	1.297
0.482	1.370
0.792	1.186
0.535	1.632
0.234	0.991
0.583	1.150
0.619	1.285
0.497	1.382
0.793	1.199
0.532	1.664
0.242	0.997
0.598	1.152
0.453	1.321
0.666	1.332
0.516	1.385
0.798	1.209
0.528	1.681
0.256	1.003
0.619	1.163
0.452	1.323
0.717	1.362
0.537	1.368
0.803	1.216
0.528	1.681
0.274	1.012
0.634	1.173
0.452	1.317
0.768	1.350
0.563	1.349
0.808	1.213
0.531	1.663
0.296	1.023
0.639	1.191
0.450	1.324
0.828	1.323
0.597	1.330
0.808	1.205
0.538	1.643
0.324	1.035
0.634	1.214
0.445	1.324
0.905	1.284
0.637	1.312
0.798	1.195
0.546	1.633
0.357	1.047
0.623	1.236
0.440	1.328
0.643	1.367
0.785	1.190
0.369	1.640
0.386	1.057
0.613	1.240
0.436	1.327
0.707	1.393
0.774	1.197
0.381	1.780
0.413	1.051
0.604	1.236
0.433	1.322
0.771	1.404
0.771	1.210
0.395	1.749
0.436	1.041
0.598	1.223
0.430	1.312
0.839	1.386
0.776	1.213
0.410	1.676
0.452	1.034
0.594	1.211
0.427	1.310
0.911	1.316
0.781	1.204
0.428	1.598
0.467	1.025
0.593	1.204
0.421	1.319
0.524	1.152
0.538	1.201
0.377	1.550
0.481	1.014
0.594	1.205
0.414	1.328
0.543	1.142
0.240	1.196
0.497	1.008
0.557	1.217
0.401	1.345
0.561	1.138
0.251	1.181
0.516	0.997
0.562	1.230
0.394	1.359
0.573	1.140
0.263	1.169
0.538	0.997
0.567	1.225
0.387	1.370
0.579	1.133
0.277	1.165
0.562	0.998
0.575	1.215
0.379	1.370
0.580	1.124
0.293	1.178
0.583	1.006
0.583	1.197
0.372	1.361
0.575	1.125
0.310	1.198
0.606	1.028
0.593	1.186
0.365	1.348
0.566	1.137
0.329	1.233
0.626	1.046
0.612	1.182
0.357	1.343
0.554	1.150
0.349	1.189
0.643	1.056
0.631	1.188
0.353	1.338
0.544	1.163
0.372	1.146
0.656	1.060
0.644	1.201
0.349	1.341
0.535	1.185
0.665	1.069
0.642	1.213
0.348	1.344
0.531	1.205
0.668	1.071
0.629	1.211
0.349	1.355
0.532	1.227
0.664	1.082
0.272	1.202
0.345	1.353
0.534	1.247
0.656	1.095
0.285	1.185
0.347	1.334
0.539	1.276
0.644	1.116
0.302	1.161
0.347	1.315
0.545	1.306
0.631	1.132
0.321	1.148
0.346	1.308
0.550	1.314
0.618	1.147
0.345	1.140
0.344	1.315
0.554	1.315
1.038	0.953
0.608	1.159
0.375	1.147
0.339	1.327
0.558	1.315
1.038	0.964
0.601	1.168
0.409	1.170
0.336	1.350
0.562	1.317
1.033	0.973
0.594	1.177
0.445	1.188
0.334	1.369
0.566	1.316
1.028	0.981
0.591	1.189
0.486	1.195
0.334	1.382
0.567	1.314
1.021	0.993
0.590	1.202
0.532	1.195
0.334	1.374
0.565	1.314
0.864	1.304
1.011	1.014
0.591	1.216
0.588	1.186
0.336	1.360
0.560	1.308
0.853	1.297
1.003	1.036
0.593	1.230
0.656	1.131
0.338	1.355
0.555	1.297
0.834	1.281
0.997	1.063
0.593	1.234
0.735	1.193
0.342	1.350
0.549	1.292
0.815	1.272
0.990	1.082
0.593	1.238
0.823	1.256
0.350	1.350
0.543	1.312
0.796	1.273
0.984	1.097
0.592	1.236
0.917	1.291
0.359	1.357
0.540	1.336
0.779	1.280
0.975	1.105
0.594	1.228
1.017	1.289
0.370	1.369
0.538	1.365
0.765	1.288
0.962	1.112
0.595	1.220
0.288	1.378
0.533	1.394
0.756	1.281
0.944	1.116
0.595	1.218
0.304	1.332
0.535	1.411
0.749	1.293
0.933	1.121
0.587	1.218
0.323	1.279
0.541	1.402
0.740	1.309
0.924	1.121
0.578	1.230
0.345	1.273
1.191	1.143
0.546	1.383
0.731	1.319
0.920	1.119
0.568	1.248
0.372	1.314
1.206	1.140
0.549	1.382
0.722	1.323
0.919	1.105
0.561	1.260
0.405	1.371
1.217	1.129
1.194	1.104
0.546	1.392
0.712	1.323
0.917	1.089
0.394	1.271
1.219	1.122
1.233	1.091
0.298	1.403
0.703	1.318
0.918	1.084
0.401	1.274
1.206	1.120
1.259	1.083
0.311	1.406
0.698	1.308
0.916	1.067
0.408	1.270
1.190	1.121
1.277	1.098
0.325	1.408
0.692	1.295
0.908	1.057
0.416	1.267
1.171	1.123
1.293	1.098
0.341	1.385
0.685	1.287
0.901	1.055
0.426	1.269
1.157	1.130
1.307	1.096
0.357	1.348
0.677	1.305
0.895	1.063
0.439	1.264
1.147	1.133
1.324	1.088
1.322	1.061
0.373	1.318
0.672	1.310
1.034	1.158
0.891	1.073
0.453	1.261
1.142	1.141
1.336	1.080
1.321	1.102
0.391	1.326
0.667	1.314
1.045	1.179
0.892	1.088
0.467	1.252
1.144	1.146
1.339	1.081
1.309	1.139
0.409	1.356
0.665	1.319
1.054	1.196
0.896	1.099
0.481	1.236
1.150	1.148
1.326	1.089
1.244	1.171
0.430	1.381
0.665	1.327
1.070	1.207
0.901	1.118
0.496	1.223
1.155	1.153
1.308	1.102
1.184	1.203
0.454	1.406
0.662	1.334
1.091	1.223
0.904	1.139
0.513	1.211
1.160	1.160
1.298	1.115
1.140	1.228
0.481	1.348
0.657	1.339
1.109	1.236
0.902	1.163
0.531	1.195
1.165	1.167
1.294	1.138
1.105	1.238
0.512	1.325
0.650	1.339
1.126	1.249
0.894	1.199
0.552	1.187
1.168	1.176
1.287	1.133
1.079	1.235
0.550	1.327
0.642	1.362
1.147	1.257
0.884	1.239
0.575	1.183
1.176	1.194
1.276	1.126
1.056	1.230
0.594	1.371
0.636	1.383
1.168	1.255
0.870	1.268
0.598	1.187
1.190	1.207
1.267	1.124
1.030	1.242
0.646	1.440
0.631	1.379
1.187	1.242
0.859	1.289
0.418	1.242
1.207	1.219
1.264	1.095
1.005	1.255
0.450	1.377
1.196	1.235
0.849	1.302
0.450	1.242
1.223	1.218
1.273	1.061
0.984	1.253
0.871	1.188
0.454	1.365
1.189	1.238
0.845	1.308
0.488	1.224
1.227	1.215
1.275	1.031
0.973	1.247
0.886	1.194
0.459	1.344
1.179	1.245
0.841	1.306
0.533	1.199
1.214	1.207
1.273	1.007
0.965	1.234
0.899	1.210
0.466	1.321
1.177	1.266
0.837	1.307
1.201	1.205
1.271	0.997
0.960	1.207
0.910	1.227
0.474	1.308
1.178	1.287
0.402	1.310
1.179	1.201
1.265	1.019
0.967	1.170
0.924	1.227
0.428	1.314
1.188	1.311
1.151	1.262
0.418	1.323
1.149	1.213
1.266	1.043
0.978	1.135
0.934	1.229
0.444	1.339
1.202	1.325
1.148	1.256
0.434	1.342
1.127	1.228
1.280	1.065
0.997	1.102
0.938	1.227
0.462	1.346
1.210	1.331
1.126	1.254
0.450	1.361
1.109	1.234
1.300	1.068
1.016	1.070
0.934	1.218
0.482	1.345
1.221	1.326
1.097	1.237
0.469	1.377
1.088	1.237
1.311	1.058
1.022	1.028
0.930	1.223
0.503	1.353
1.236	1.326
1.069	1.221
0.492	1.383
1.066	1.237
1.304	1.075
1.014	0.987
0.925	1.226
0.528	1.357
1.254	1.334
1.048	1.208
0.521	1.380
1.034	1.239
1.281	1.106
0.993	0.972
0.922	1.243
0.559	1.364
1.275	1.342
1.037	1.203
0.555	1.377
1.002	1.239
1.258	1.134
0.974	0.953
0.923	1.256
0.592	1.377
1.295	1.356
1.028	1.202
0.592	1.380
0.973	1.244
1.240	1.159
0.959	0.940
0.924	1.259
0.629	1.397
1.300	1.363
1.029	1.201
0.632	1.450
0.949	1.252
1.227	1.191
0.945	0.935
0.923	1.255
0.671	1.463
1.301	1.362
1.036	1.200
0.676	1.493
0.930	1.279
1.220	1.200
0.930	0.946
0.929	1.257
0.907	1.145
0.717	1.468
1.306	1.347
1.
