#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
763	2.869	0.728
764	2.885	0.732
765	2.910	0.735
766	2.952	0.734
767	3.007	0.728
768	3.068	0.726
769	3.132	0.727
770	3.195	0.728
771	3.253	0.727
772	3.288	0.730
773	3.286	0.733
774	3.277	0.743
775	3.270	0.757
776	3.270	0.774
777	3.283	0.790
778	3.308	0.799
779	3.348	0.801
780	3.398	0.797
781	3.443	0.788
782	3.475	0.774
783	3.490	0.762
784	3.496	0.746
785	3.495	0.730
786	3.486	0.715
787	3.470	0.703
788	3.444	0.699
789	3.404	0.701
790	3.364	0.707
791	3.330	0.716
792	3.304	0.723
793	3.292	0.730
794	3.178	0.738
795	3.127	0.745
796	3.088	0.750
797	3.054	0.751
798	3.021	0.749
799	3.003	0.748
800	2.999	0.748
801	3.013	0.746
802	3.035	0.750
803	3.060	0.754
804	3.085	0.753
805	3.102	0.750
806	3.109	0.740
807	3.112	0.728
808	3.127	0.715
809	3.148	0.702
810	3.197	0.693
811	3.190	0.692
812	3.202	0.698
813	3.232	0.705
814	3.150	0.710
815	3.176	0.713
816	3.162	0.715
817	3.127	0.716
818	3.088	0.718
819	3.054	0.723
820	3.023	0.726
821	3.013	0.728
822	3.022	0.726
823	3.036	0.721
824	3.049	0.716
825	3.068	0.713
826	3.080	0.711
827	3.097	0.710
828	3.122	0.712
829	3.147	0.720
830	3.113	0.725
831	3.088	0.728
832	3.071	0.733
833	3.082	0.741
834	3.106	0.750
835	3.146	0.758
836	3.193	0.760
837	3.249	0.758
838	3.303	0.752
839	3.350	0.739
840	3.391	0.728
841	3.427	0.719
842	3.463	0.713
843	3.489	0.707
844	3.097	0.699
845	3.085	0.697
846	3.077	0.695
847	3.078	0.690
848	3.087	0.682
849	3.111	0.674
850	3.138	0.667
851	3.164	0.662
852	3.182	0.658
853	3.191	0.659
854	3.204	0.662
855	3.219	0.665
856	3.239	0.672
857	3.269	0.682
858	3.300	0.694
859	3.321	0.706
860	3.322	0.721
861	3.318	0.740
862	3.302	0.759
863	3.258	0.775
864	3.205	0.785
865	3.148	0.789
866	3.085	0.787
867	3.028	0.780
868	2.978	0.771
869	2.936	0.755
870	2.778	0.743
871	2.731	0.734
872	2.697	0.730
873	2.674	0.727
874	2.662	0.726
875	2.677	0.731
876	2.657	0.741
877	2.632	0.750
878	2.604	0.754
879	2.584	0.759
880	2.565	0.760
881	2.533	0.759
882	2.491	0.757
883	2.446	0.755
884	2.411	0.752
885	2.379	0.751
886	2.348	0.750
887	2.311	0.755
888	2.273	0.763
889	2.232	0.768
890	2.185	0.774
891	2.144	0.781
892	2.110	0.785
893	2.086	0.785
894	2.066	0.780
895	2.053	0.772
896	2.033	0.762
897	2.012	0.751
898	1.981	0.741
899	1.950	0.739
900	1.927	0.737
901	1.918	0.738
902	1.924	0.741
903	1.943	0.750
904	1.973	0.761
905	2.015	0.771
906	2.059	0.779
907	2.099	0.788
908	2.135	0.797
909	2.161	0.803
910	2.184	0.808
911	2.203	0.810
912	2.221	0.810
913	2.238	0.804
914	2.258	0.796
915	2.235	0.786
916	2.242	0.779
917	2.250	0.778
918	2.252	0.781
919	2.251	0.786
920	2.247	0.784
921	2.196	0.779
922	2.152	0.772
923	2.117	0.762
924	2.097	0.750
925	2.084	0.738
926	2.067	0.726
927	2.056	0.715
928	2.046	0.708
929	2.031	0.707
930	2.022	0.709
931	2.022	0.711
932	2.029	0.712
933	2.036	0.707
934	2.048	0.699
935	2.056	0.691
936	2.064	0.684
937	2.066	0.684
938	2.073	0.685
939	2.082	0.680
940	2.105	0.679
941	2.112	0.684
942	2.179	0.695
943	2.183	0.711
944	2.194	0.729
945	2.206	0.745
946	2.209	0.756
947	2.205	0.764
948	2.189	0.770
949	2.165	0.773
